path,name,size
/extsd/ugc_dataset/original_videos/Animation/720P/Animation_720P-41d6.mkv,Animation_720P-41d6,622111981
/extsd/ugc_dataset/original_videos/Animation/720P/Animation_720P-2abf.mkv,Animation_720P-2abf,691226760
/extsd/ugc_dataset/original_videos/Animation/720P/Animation_720P-2525.mkv,Animation_720P-2525,691226780
/extsd/ugc_dataset/original_videos/Animation/720P/Animation_720P-57d9.mkv,Animation_720P-57d9,828089560
/extsd/ugc_dataset/original_videos/Animation/720P/Animation_720P-1a6d.mkv,Animation_720P-1a6d,691226776
/extsd/ugc_dataset/original_videos/Animation/720P/Animation_720P-79ee.mkv,Animation_720P-79ee,663577714
/extsd/ugc_dataset/original_videos/Animation/480P/Animation_480P-3e06.mkv,Animation_480P-3e06,276511970
/extsd/ugc_dataset/original_videos/Animation/480P/Animation_480P-0529.mkv,Animation_480P-0529,276511990
/extsd/ugc_dataset/original_videos/Animation/480P/Animation_480P-4b86.mkv,Animation_480P-4b86,310553540
/extsd/ugc_dataset/original_videos/Animation/480P/Animation_480P-6ef6.mkv,Animation_480P-6ef6,230426736
/extsd/ugc_dataset/original_videos/Animation/480P/Animation_480P-0d04.mkv,Animation_480P-0d04,369207603
/extsd/ugc_dataset/original_videos/Animation/480P/Animation_480P-4b80.mkv,Animation_480P-4b80,276051114
/extsd/ugc_dataset/original_videos/Animation/480P/Animation_480P-6e23.mkv,Animation_480P-6e23,368959983
/extsd/ugc_dataset/original_videos/Animation/480P/Animation_480P-35ee.mkv,Animation_480P-35ee,311071984
/extsd/ugc_dataset/original_videos/Animation/480P/Animation_480P-4e36.mkv,Animation_480P-4e36,230426736
/extsd/ugc_dataset/original_videos/Animation/480P/Animation_480P-791b.mkv,Animation_480P-791b,276051120
/extsd/ugc_dataset/original_videos/Animation/480P/Animation_480P-52af.mkv,Animation_480P-52af,368345049
/extsd/ugc_dataset/original_videos/Animation/480P/Animation_480P-7114.mkv,Animation_480P-7114,307466749
/extsd/ugc_dataset/original_videos/Animation/480P/Animation_480P-1da7.mkv,Animation_480P-1da7,115601299
/extsd/ugc_dataset/original_videos/Animation/480P/Animation_480P-087e.mkv,Animation_480P-087e,108357068
/extsd/ugc_dataset/original_videos/Animation/480P/Animation_480P-6ff4.mkv,Animation_480P-6ff4,368959983
/extsd/ugc_dataset/original_videos/Animation/480P/Animation_480P-70d4.mkv,Animation_480P-70d4,311071972
/extsd/ugc_dataset/original_videos/Animation/480P/Animation_480P-073c.mkv,Animation_480P-073c,229965886
/extsd/ugc_dataset/original_videos/Animation/480P/Animation_480P-08a5.mkv,Animation_480P-08a5,230426736
/extsd/ugc_dataset/original_videos/Animation/480P/Animation_480P-7ef2.mkv,Animation_480P-7ef2,306851815
/extsd/ugc_dataset/original_videos/Animation/480P/Animation_480P-046c.mkv,Animation_480P-046c,276511990
/extsd/ugc_dataset/original_videos/Animation/480P/Animation_480P-66c0.mkv,Animation_480P-66c0,310553522
/extsd/ugc_dataset/original_videos/Animation/480P/Animation_480P-3fdf.mkv,Animation_480P-3fdf,229965882
/extsd/ugc_dataset/original_videos/Animation/480P/Animation_480P-7a31.mkv,Animation_480P-7a31,72815244
/extsd/ugc_dataset/original_videos/Animation/1080P/Animation_1080P-7f27.mkv,Animation_1080P-7f27,1863162150
/extsd/ugc_dataset/original_videos/Animation/1080P/Animation_1080P-58d3.mkv,Animation_1080P-58d3,1863162146
/extsd/ugc_dataset/original_videos/Animation/1080P/Animation_1080P-5dd8.mkv,Animation_1080P-5dd8,1866272605
/extsd/ugc_dataset/original_videos/Animation/1080P/Animation_1080P-01b3.mkv,Animation_1080P-01b3,1866272605
/extsd/ugc_dataset/original_videos/Animation/1080P/Animation_1080P-646f.mkv,Animation_1080P-646f,1866272617
/extsd/ugc_dataset/original_videos/Animation/1080P/Animation_1080P-0c4f.mkv,Animation_1080P-0c4f,1489907750
/extsd/ugc_dataset/original_videos/Animation/1080P/Animation_1080P-18f5.mkv,Animation_1080P-18f5,1863162150
/extsd/ugc_dataset/original_videos/Animation/1080P/Animation_1080P-3d67.mkv,Animation_1080P-3d67,248836873
/extsd/ugc_dataset/original_videos/Animation/1080P/Animation_1080P-5083.mkv,Animation_1080P-5083,1555227271
/extsd/ugc_dataset/original_videos/Animation/1080P/Animation_1080P-3dbf.mkv,Animation_1080P-3dbf,1493018217
/extsd/ugc_dataset/original_videos/Animation/1080P/Animation_1080P-2fbe.mkv,Animation_1080P-2fbe,1493018205
/extsd/ugc_dataset/original_videos/Animation/1080P/Animation_1080P-05f8.mkv,Animation_1080P-05f8,1552116828
/extsd/ugc_dataset/original_videos/Animation/1080P/Animation_1080P-66ba.mkv,Animation_1080P-66ba,1166427293
/extsd/ugc_dataset/original_videos/Animation/1080P/Animation_1080P-6a33.mkv,Animation_1080P-6a33,1493018190
/extsd/ugc_dataset/original_videos/Animation/1080P/Animation_1080P-6ec0.mkv,Animation_1080P-6ec0,1866272621
/extsd/ugc_dataset/original_videos/Animation/1080P/Animation_1080P-209f.mkv,Animation_1080P-209f,1555227271
/extsd/ugc_dataset/original_videos/Animation/1080P/Animation_1080P-2fff.mkv,Animation_1080P-2fff,1552116816
/extsd/ugc_dataset/original_videos/Animation/1080P/Animation_1080P-0cdf.mkv,Animation_1080P-0cdf,1866272603
/extsd/ugc_dataset/original_videos/Animation/1080P/Animation_1080P-3e01.mkv,Animation_1080P-3e01,743398954
/extsd/ugc_dataset/original_videos/Animation/1080P/Animation_1080P-21dd.mkv,Animation_1080P-21dd,1489907762
/extsd/ugc_dataset/original_videos/Animation/1080P/Animation_1080P-4ea8.mkv,Animation_1080P-4ea8,1493018217
/extsd/ugc_dataset/original_videos/Animation/1080P/Animation_1080P-4214.mkv,Animation_1080P-4214,1555227283
/extsd/ugc_dataset/original_videos/Animation/1080P/Animation_1080P-4be3.mkv,Animation_1080P-4be3,1489907735
/extsd/ugc_dataset/original_videos/Animation/2160P/Animation_2160P-6f3b.mkv,Animation_2160P-6f3b,5019272315
/extsd/ugc_dataset/original_videos/Animation/2160P/Animation_2160P-41dc.mkv,Animation_2160P-41dc,3720055478
/extsd/ugc_dataset/original_videos/Lecture/360P/Lecture_360P-7a57.mkv,Lecture_360P-7a57,207046324
/extsd/ugc_dataset/original_videos/Lecture/360P/Lecture_360P-6d29.mkv,Lecture_360P-6d29,207046318
/extsd/ugc_dataset/original_videos/Lecture/360P/Lecture_360P-20c3.mkv,Lecture_360P-20c3,97128860
/extsd/ugc_dataset/original_videos/Lecture/360P/Lecture_360P-03bc.mkv,Lecture_360P-03bc,172826744
/extsd/ugc_dataset/original_videos/Lecture/360P/Lecture_360P-5594.mkv,Lecture_360P-5594,207391978
/extsd/ugc_dataset/original_videos/Lecture/360P/Lecture_360P-5d0a.mkv,Lecture_360P-5d0a,172481063
/extsd/ugc_dataset/original_videos/Lecture/360P/Lecture_360P-30eb.mkv,Lecture_360P-30eb,207391978
/extsd/ugc_dataset/original_videos/Lecture/360P/Lecture_360P-051a.mkv,Lecture_360P-051a,129367474
/extsd/ugc_dataset/original_videos/Lecture/360P/Lecture_360P-6656.mkv,Lecture_360P-6656,207046324
/extsd/ugc_dataset/original_videos/Lecture/360P/Lecture_360P-4f00.mkv,Lecture_360P-4f00,91944046
/extsd/ugc_dataset/original_videos/Lecture/360P/Lecture_360P-7550.mkv,Lecture_360P-7550,93326660
/extsd/ugc_dataset/original_videos/Lecture/360P/Lecture_360P-2276.mkv,Lecture_360P-2276,172481090
/extsd/ugc_dataset/original_videos/Lecture/360P/Lecture_360P-5aea.mkv,Lecture_360P-5aea,207046324
/extsd/ugc_dataset/original_videos/Lecture/360P/Lecture_360P-2d1f.mkv,Lecture_360P-2d1f,207391945
/extsd/ugc_dataset/original_videos/Lecture/360P/Lecture_360P-6702.mkv,Lecture_360P-6702,207391978
/extsd/ugc_dataset/original_videos/Lecture/360P/Lecture_360P-3590.mkv,Lecture_360P-3590,207046324
/extsd/ugc_dataset/original_videos/Lecture/360P/Lecture_360P-506c.mkv,Lecture_360P-506c,71896224
/extsd/ugc_dataset/original_videos/Lecture/360P/Lecture_360P-27db.mkv,Lecture_360P-27db,95400586
/extsd/ugc_dataset/original_videos/Lecture/360P/Lecture_360P-311d.mkv,Lecture_360P-311d,172481090
/extsd/ugc_dataset/original_videos/Lecture/360P/Lecture_360P-5779.mkv,Lecture_360P-5779,174991951
/extsd/ugc_dataset/original_videos/Lecture/360P/Lecture_360P-2c55.mkv,Lecture_360P-2c55,207391978
/extsd/ugc_dataset/original_videos/Lecture/360P/Lecture_360P-7f7e.mkv,Lecture_360P-7f7e,172481090
/extsd/ugc_dataset/original_videos/Lecture/360P/Lecture_360P-44c2.mkv,Lecture_360P-44c2,207046390
/extsd/ugc_dataset/original_videos/Lecture/360P/Lecture_360P-4bb4.mkv,Lecture_360P-4bb4,172826744
/extsd/ugc_dataset/original_videos/Lecture/360P/Lecture_360P-114f.mkv,Lecture_360P-114f,172481090
/extsd/ugc_dataset/original_videos/Lecture/720P/Lecture_720P-1f22.mkv,Lecture_720P-1f22,828089542
/extsd/ugc_dataset/original_videos/Lecture/720P/Lecture_720P-2442.mkv,Lecture_720P-2442,663577734
/extsd/ugc_dataset/original_videos/Lecture/720P/Lecture_720P-094d.mkv,Lecture_720P-094d,551599076
/extsd/ugc_dataset/original_videos/Lecture/720P/Lecture_720P-7dcf.mkv,Lecture_720P-7dcf,828089544
/extsd/ugc_dataset/original_videos/Lecture/720P/Lecture_720P-6951.mkv,Lecture_720P-6951,829471998
/extsd/ugc_dataset/original_videos/Lecture/720P/Lecture_720P-3b7f.mkv,Lecture_720P-3b7f,829472010
/extsd/ugc_dataset/original_videos/Lecture/720P/Lecture_720P-003a.mkv,Lecture_720P-003a,662195249
/extsd/ugc_dataset/original_videos/Lecture/720P/Lecture_720P-0f64.mkv,Lecture_720P-0f64,663577718
/extsd/ugc_dataset/original_videos/Lecture/720P/Lecture_720P-2b0f.mkv,Lecture_720P-2b0f,79630185
/extsd/ugc_dataset/original_videos/Lecture/720P/Lecture_720P-1033.mkv,Lecture_720P-1033,689844322
/extsd/ugc_dataset/original_videos/Lecture/720P/Lecture_720P-7189.mkv,Lecture_720P-7189,691226776
/extsd/ugc_dataset/original_videos/Lecture/720P/Lecture_720P-10bc.mkv,Lecture_720P-10bc,604132214
/extsd/ugc_dataset/original_videos/Lecture/720P/Lecture_720P-1e62.mkv,Lecture_720P-1e62,829471996
/extsd/ugc_dataset/original_videos/Lecture/720P/Lecture_720P-2f38.mkv,Lecture_720P-2f38,829471992
/extsd/ugc_dataset/original_videos/Lecture/720P/Lecture_720P-2f8c.mkv,Lecture_720P-2f8c,828089554
/extsd/ugc_dataset/original_videos/Lecture/720P/Lecture_720P-5c7e.mkv,Lecture_720P-5c7e,663577734
/extsd/ugc_dataset/original_videos/Lecture/720P/Lecture_720P-3f9f.mkv,Lecture_720P-3f9f,618487447
/extsd/ugc_dataset/original_videos/Lecture/720P/Lecture_720P-50b9.mkv,Lecture_720P-50b9,551599176
/extsd/ugc_dataset/original_videos/Lecture/720P/Lecture_720P-53a1.mkv,Lecture_720P-53a1,828089544
/extsd/ugc_dataset/original_videos/Lecture/720P/Lecture_720P-07e0.mkv,Lecture_720P-07e0,829471996
/extsd/ugc_dataset/original_videos/Lecture/720P/Lecture_720P-6016.mkv,Lecture_720P-6016,828089540
/extsd/ugc_dataset/original_videos/Lecture/720P/Lecture_720P-7e40.mkv,Lecture_720P-7e40,828089556
/extsd/ugc_dataset/original_videos/Lecture/720P/Lecture_720P-4c87.mkv,Lecture_720P-4c87,829472014
/extsd/ugc_dataset/original_videos/Lecture/720P/Lecture_720P-5120.mkv,Lecture_720P-5120,829472010
/extsd/ugc_dataset/original_videos/Lecture/720P/Lecture_720P-11e7.mkv,Lecture_720P-11e7,689844299
/extsd/ugc_dataset/original_videos/Lecture/720P/Lecture_720P-5725.mkv,Lecture_720P-5725,691226776
/extsd/ugc_dataset/original_videos/Lecture/720P/Lecture_720P-26df.mkv,Lecture_720P-26df,413353848
/extsd/ugc_dataset/original_videos/Lecture/480P/Lecture_480P-2655.mkv,Lecture_480P-2655,276511972
/extsd/ugc_dataset/original_videos/Lecture/480P/Lecture_480P-1ec3.mkv,Lecture_480P-1ec3,155536294
/extsd/ugc_dataset/original_videos/Lecture/480P/Lecture_480P-11df.mkv,Lecture_480P-11df,311071998
/extsd/ugc_dataset/original_videos/Lecture/480P/Lecture_480P-71d6.mkv,Lecture_480P-71d6,276511990
/extsd/ugc_dataset/original_videos/Lecture/480P/Lecture_480P-7e55.mkv,Lecture_480P-7e55,277375972
/extsd/ugc_dataset/original_videos/Lecture/480P/Lecture_480P-7205.mkv,Lecture_480P-7205,230426725
/extsd/ugc_dataset/original_videos/Lecture/480P/Lecture_480P-2ed0.mkv,Lecture_480P-2ed0,229965882
/extsd/ugc_dataset/original_videos/Lecture/480P/Lecture_480P-7d77.mkv,Lecture_480P-7d77,230426736
/extsd/ugc_dataset/original_videos/Lecture/480P/Lecture_480P-4272.mkv,Lecture_480P-4272,92171042
/extsd/ugc_dataset/original_videos/Lecture/480P/Lecture_480P-5aee.mkv,Lecture_480P-5aee,151842474
/extsd/ugc_dataset/original_videos/Lecture/480P/Lecture_480P-4bc3.mkv,Lecture_480P-4bc3,368959981
/extsd/ugc_dataset/original_videos/Lecture/480P/Lecture_480P-02f2.mkv,Lecture_480P-02f2,311071963
/extsd/ugc_dataset/original_videos/Lecture/480P/Lecture_480P-5f3a.mkv,Lecture_480P-5f3a,151842474
/extsd/ugc_dataset/original_videos/Lecture/480P/Lecture_480P-3bdc.mkv,Lecture_480P-3bdc,138256274
/extsd/ugc_dataset/original_videos/Lecture/480P/Lecture_480P-4c86.mkv,Lecture_480P-4c86,311071986
/extsd/ugc_dataset/original_videos/Lecture/480P/Lecture_480P-42c3.mkv,Lecture_480P-42c3,275188558
/extsd/ugc_dataset/original_videos/Lecture/480P/Lecture_480P-41b7.mkv,Lecture_480P-41b7,276051136
/extsd/ugc_dataset/original_videos/Lecture/480P/Lecture_480P-5cd7.mkv,Lecture_480P-5cd7,311071986
/extsd/ugc_dataset/original_videos/Lecture/480P/Lecture_480P-71c0.mkv,Lecture_480P-71c0,229965882
/extsd/ugc_dataset/original_videos/Lecture/480P/Lecture_480P-74cf.mkv,Lecture_480P-74cf,310553532
/extsd/ugc_dataset/original_videos/Lecture/480P/Lecture_480P-181a.mkv,Lecture_480P-181a,266373210
/extsd/ugc_dataset/original_videos/Lecture/480P/Lecture_480P-74ea.mkv,Lecture_480P-74ea,230426736
/extsd/ugc_dataset/original_videos/Lecture/480P/Lecture_480P-2513.mkv,Lecture_480P-2513,230426729
/extsd/ugc_dataset/original_videos/Lecture/480P/Lecture_480P-7eec.mkv,Lecture_480P-7eec,368959983
/extsd/ugc_dataset/original_videos/Lecture/480P/Lecture_480P-73f6.mkv,Lecture_480P-73f6,276511982
/extsd/ugc_dataset/original_videos/Lecture/480P/Lecture_480P-369f.mkv,Lecture_480P-369f,295859313
/extsd/ugc_dataset/original_videos/Lecture/480P/Lecture_480P-6b1e.mkv,Lecture_480P-6b1e,92171042
/extsd/ugc_dataset/original_videos/Lecture/480P/Lecture_480P-6191.mkv,Lecture_480P-6191,230426725
/extsd/ugc_dataset/original_videos/Lecture/1080P/Lecture_1080P-011f.mkv,Lecture_1080P-011f,1164094434
/extsd/ugc_dataset/original_videos/Lecture/1080P/Lecture_1080P-1daf.mkv,Lecture_1080P-1daf,1164094422
/extsd/ugc_dataset/original_videos/Lecture/1080P/Lecture_1080P-454c.mkv,Lecture_1080P-454c,1166427279
/extsd/ugc_dataset/original_videos/Lecture/1080P/Lecture_1080P-5d58.mkv,Lecture_1080P-5d58,1166427277
/extsd/ugc_dataset/original_videos/Lecture/1080P/Lecture_1080P-3cf3.mkv,Lecture_1080P-3cf3,1552116828
/extsd/ugc_dataset/original_videos/Lecture/1080P/Lecture_1080P-412e.mkv,Lecture_1080P-412e,1552116812
/extsd/ugc_dataset/original_videos/Lecture/1080P/Lecture_1080P-1709.mkv,Lecture_1080P-1709,1552116832
/extsd/ugc_dataset/original_videos/Lecture/1080P/Lecture_1080P-1b5f.mkv,Lecture_1080P-1b5f,1552116828
/extsd/ugc_dataset/original_videos/Lecture/1080P/Lecture_1080P-4991.mkv,Lecture_1080P-4991,1164807283
/extsd/ugc_dataset/original_videos/Lecture/1080P/Lecture_1080P-3077.mkv,Lecture_1080P-3077,1552116816
/extsd/ugc_dataset/original_videos/Lecture/1080P/Lecture_1080P-3dc4.mkv,Lecture_1080P-3dc4,1866272621
/extsd/ugc_dataset/original_videos/Lecture/1080P/Lecture_1080P-51b8.mkv,Lecture_1080P-51b8,1555227271
/extsd/ugc_dataset/original_videos/Lecture/1080P/Lecture_1080P-3ce0.mkv,Lecture_1080P-3ce0,3110453925
/extsd/ugc_dataset/original_videos/Lecture/1080P/Lecture_1080P-50a2.mkv,Lecture_1080P-50a2,1552116816
/extsd/ugc_dataset/original_videos/Lecture/1080P/Lecture_1080P-0c8a.mkv,Lecture_1080P-0c8a,1493018217
/extsd/ugc_dataset/original_videos/Lecture/1080P/Lecture_1080P-73d5.mkv,Lecture_1080P-73d5,1555227283
/extsd/ugc_dataset/original_videos/Lecture/1080P/Lecture_1080P-0201.mkv,Lecture_1080P-0201,1866272615
/extsd/ugc_dataset/original_videos/Lecture/1080P/Lecture_1080P-280a.mkv,Lecture_1080P-280a,1555227271
/extsd/ugc_dataset/original_videos/Lecture/1080P/Lecture_1080P-238b.mkv,Lecture_1080P-238b,1552116816
/extsd/ugc_dataset/original_videos/Lecture/1080P/Lecture_1080P-2b11.mkv,Lecture_1080P-2b11,1555227267
/extsd/ugc_dataset/original_videos/Lecture/1080P/Lecture_1080P-6089.mkv,Lecture_1080P-6089,1493018217
/extsd/ugc_dataset/original_videos/Lecture/1080P/Lecture_1080P-547b.mkv,Lecture_1080P-547b,1552116812
/extsd/ugc_dataset/original_videos/Lecture/1080P/Lecture_1080P-5083.mkv,Lecture_1080P-5083,1555227271
/extsd/ugc_dataset/original_videos/Lecture/1080P/Lecture_1080P-1969.mkv,Lecture_1080P-1969,1866272592
/extsd/ugc_dataset/original_videos/Gaming/360P/Gaming_360P-21d2.mkv,Gaming_360P-21d2,129626701
/extsd/ugc_dataset/original_videos/Gaming/360P/Gaming_360P-3eb6.mkv,Gaming_360P-3eb6,413400751
/extsd/ugc_dataset/original_videos/Gaming/360P/Gaming_360P-2164.mkv,Gaming_360P-2164,172826724
/extsd/ugc_dataset/original_videos/Gaming/360P/Gaming_360P-5e0f.mkv,Gaming_360P-5e0f,150367927
/extsd/ugc_dataset/original_videos/Gaming/360P/Gaming_360P-586d.mkv,Gaming_360P-586d,414783347
/extsd/ugc_dataset/original_videos/Gaming/360P/Gaming_360P-2330.mkv,Gaming_360P-2330,207046304
/extsd/ugc_dataset/original_videos/Gaming/360P/Gaming_360P-043e.mkv,Gaming_360P-043e,145831939
/extsd/ugc_dataset/original_videos/Gaming/360P/Gaming_360P-48b0.mkv,Gaming_360P-48b0,122886106
/extsd/ugc_dataset/original_videos/Gaming/360P/Gaming_360P-2141.mkv,Gaming_360P-2141,158654971
/extsd/ugc_dataset/original_videos/Gaming/360P/Gaming_360P-0b98.mkv,Gaming_360P-0b98,207046306
/extsd/ugc_dataset/original_videos/Gaming/360P/Gaming_360P-7975.mkv,Gaming_360P-7975,207391960
/extsd/ugc_dataset/original_videos/Gaming/360P/Gaming_360P-5635.mkv,Gaming_360P-5635,207391962
/extsd/ugc_dataset/original_videos/Gaming/360P/Gaming_360P-279f.mkv,Gaming_360P-279f,207391945
/extsd/ugc_dataset/original_videos/Gaming/360P/Gaming_360P-215f.mkv,Gaming_360P-215f,207046291
/extsd/ugc_dataset/original_videos/Gaming/360P/Gaming_360P-3a6b.mkv,Gaming_360P-3a6b,207046320
/extsd/ugc_dataset/original_videos/Gaming/360P/Gaming_360P-7007.mkv,Gaming_360P-7007,414437695
/extsd/ugc_dataset/original_videos/Gaming/360P/Gaming_360P-6207.mkv,Gaming_360P-6207,207046306
/extsd/ugc_dataset/original_videos/Gaming/360P/Gaming_360P-2f99.mkv,Gaming_360P-2f99,314198534
/extsd/ugc_dataset/original_videos/Gaming/360P/Gaming_360P-187a.mkv,Gaming_360P-187a,207046308
/extsd/ugc_dataset/original_videos/Gaming/360P/Gaming_360P-73c7.mkv,Gaming_360P-73c7,165913694
/extsd/ugc_dataset/original_videos/Gaming/360P/Gaming_360P-7acb.mkv,Gaming_360P-7acb,207046291
/extsd/ugc_dataset/original_videos/Gaming/360P/Gaming_360P-63e6.mkv,Gaming_360P-63e6,207392142
/extsd/ugc_dataset/original_videos/Gaming/360P/Gaming_360P-3794.mkv,Gaming_360P-3794,159000775
/extsd/ugc_dataset/original_videos/Gaming/360P/Gaming_360P-4f09.mkv,Gaming_360P-4f09,207391960
/extsd/ugc_dataset/original_videos/Gaming/360P/Gaming_360P-56fe.mkv,Gaming_360P-56fe,165568028
/extsd/ugc_dataset/original_videos/Gaming/720P/Gaming_720P-6658.mkv,Gaming_720P-6658,828089531
/extsd/ugc_dataset/original_videos/Gaming/720P/Gaming_720P-312f.mkv,Gaming_720P-312f,1658943399
/extsd/ugc_dataset/original_videos/Gaming/720P/Gaming_720P-493e.mkv,Gaming_720P-493e,829471983
/extsd/ugc_dataset/original_videos/Gaming/720P/Gaming_720P-0fba.mkv,Gaming_720P-0fba,1658943370
/extsd/ugc_dataset/original_videos/Gaming/720P/Gaming_720P-64b0.mkv,Gaming_720P-64b0,829471994
/extsd/ugc_dataset/original_videos/Gaming/720P/Gaming_720P-25aa.mkv,Gaming_720P-25aa,829471998
/extsd/ugc_dataset/original_videos/Gaming/720P/Gaming_720P-5973.mkv,Gaming_720P-5973,828089542
/extsd/ugc_dataset/original_videos/Gaming/720P/Gaming_720P-6a45.mkv,Gaming_720P-6a45,829471996
/extsd/ugc_dataset/original_videos/Gaming/720P/Gaming_720P-469a.mkv,Gaming_720P-469a,1658943381
/extsd/ugc_dataset/original_videos/Gaming/720P/Gaming_720P-4813.mkv,Gaming_720P-4813,1657560941
/extsd/ugc_dataset/original_videos/Gaming/720P/Gaming_720P-6625.mkv,Gaming_720P-6625,829471998
/extsd/ugc_dataset/original_videos/Gaming/720P/Gaming_720P-221d.mkv,Gaming_720P-221d,561276116
/extsd/ugc_dataset/original_videos/Gaming/720P/Gaming_720P-7afd.mkv,Gaming_720P-7afd,828089542
/extsd/ugc_dataset/original_videos/Gaming/720P/Gaming_720P-5ba2.mkv,Gaming_720P-5ba2,828089538
/extsd/ugc_dataset/original_videos/Gaming/720P/Gaming_720P-4cda.mkv,Gaming_720P-4cda,829471996
/extsd/ugc_dataset/original_videos/Gaming/720P/Gaming_720P-0fdb.mkv,Gaming_720P-0fdb,829471996
/extsd/ugc_dataset/original_videos/Gaming/720P/Gaming_720P-103a.mkv,Gaming_720P-103a,828089554
/extsd/ugc_dataset/original_videos/Gaming/720P/Gaming_720P-1cbb.mkv,Gaming_720P-1cbb,828089542
/extsd/ugc_dataset/original_videos/Gaming/720P/Gaming_720P-3524.mkv,Gaming_720P-3524,828089538
/extsd/ugc_dataset/original_videos/Gaming/720P/Gaming_720P-324d.mkv,Gaming_720P-324d,2488352612
/extsd/ugc_dataset/original_videos/Gaming/720P/Gaming_720P-6403.mkv,Gaming_720P-6403,1657560916
/extsd/ugc_dataset/original_videos/Gaming/720P/Gaming_720P-2dbe.mkv,Gaming_720P-2dbe,828089556
/extsd/ugc_dataset/original_videos/Gaming/720P/Gaming_720P-1035.mkv,Gaming_720P-1035,828089544
/extsd/ugc_dataset/original_videos/Gaming/720P/Gaming_720P-40b2.mkv,Gaming_720P-40b2,828089544
/extsd/ugc_dataset/original_videos/Gaming/480P/Gaming_480P-61ee.mkv,Gaming_480P-61ee,645193812
/extsd/ugc_dataset/original_videos/Gaming/480P/Gaming_480P-0a03.mkv,Gaming_480P-0a03,310553532
/extsd/ugc_dataset/original_videos/Gaming/480P/Gaming_480P-6a5a.mkv,Gaming_480P-6a5a,368345049
/extsd/ugc_dataset/original_videos/Gaming/480P/Gaming_480P-0dbc.mkv,Gaming_480P-0dbc,310553524
/extsd/ugc_dataset/original_videos/Gaming/480P/Gaming_480P-6f4b.mkv,Gaming_480P-6f4b,373279982
/extsd/ugc_dataset/original_videos/Gaming/480P/Gaming_480P-6548.mkv,Gaming_480P-6548,276511998
/extsd/ugc_dataset/original_videos/Gaming/480P/Gaming_480P-3a44.mkv,Gaming_480P-3a44,311071978
/extsd/ugc_dataset/original_videos/Gaming/480P/Gaming_480P-5a5a.mkv,Gaming_480P-5a5a,307466749
/extsd/ugc_dataset/original_videos/Gaming/480P/Gaming_480P-6d1e.mkv,Gaming_480P-6d1e,244543969
/extsd/ugc_dataset/original_videos/Gaming/480P/Gaming_480P-6cdc.mkv,Gaming_480P-6cdc,276511998
/extsd/ugc_dataset/original_videos/Gaming/480P/Gaming_480P-0109.mkv,Gaming_480P-0109,223513925
/extsd/ugc_dataset/original_videos/Gaming/480P/Gaming_480P-445b.mkv,Gaming_480P-445b,276511974
/extsd/ugc_dataset/original_videos/Gaming/480P/Gaming_480P-75f7.mkv,Gaming_480P-75f7,276051144
/extsd/ugc_dataset/original_videos/Gaming/480P/Gaming_480P-20ca.mkv,Gaming_480P-20ca,310553532
/extsd/ugc_dataset/original_videos/Gaming/480P/Gaming_480P-6c92.mkv,Gaming_480P-6c92,369547184
/extsd/ugc_dataset/original_videos/Gaming/480P/Gaming_480P-626a.mkv,Gaming_480P-626a,369207603
/extsd/ugc_dataset/original_videos/Gaming/480P/Gaming_480P-4560.mkv,Gaming_480P-4560,681960397
/extsd/ugc_dataset/original_videos/Gaming/480P/Gaming_480P-7ccb.mkv,Gaming_480P-7ccb,367482503
/extsd/ugc_dataset/original_videos/Gaming/480P/Gaming_480P-14fc.mkv,Gaming_480P-14fc,368345049
/extsd/ugc_dataset/original_videos/Gaming/480P/Gaming_480P-0d23.mkv,Gaming_480P-0d23,276051128
/extsd/ugc_dataset/original_videos/Gaming/480P/Gaming_480P-7a08.mkv,Gaming_480P-7a08,322597198
/extsd/ugc_dataset/original_videos/Gaming/480P/Gaming_480P-0a30.mkv,Gaming_480P-0a30,553023361
/extsd/ugc_dataset/original_videos/Gaming/480P/Gaming_480P-09ab.mkv,Gaming_480P-09ab,366367981
/extsd/ugc_dataset/original_videos/Gaming/480P/Gaming_480P-062e.mkv,Gaming_480P-062e,310553532
/extsd/ugc_dataset/original_videos/Gaming/480P/Gaming_480P-7e76.mkv,Gaming_480P-7e76,310553532
/extsd/ugc_dataset/original_videos/Gaming/480P/Gaming_480P-7893.mkv,Gaming_480P-7893,368959983
/extsd/ugc_dataset/original_videos/Gaming/480P/Gaming_480P-6491.mkv,Gaming_480P-6491,311072002
/extsd/ugc_dataset/original_videos/Gaming/480P/Gaming_480P-1542.mkv,Gaming_480P-1542,368345049
/extsd/ugc_dataset/original_videos/Gaming/1080P/Gaming_1080P-1704.mkv,Gaming_1080P-1704,3732544604
/extsd/ugc_dataset/original_videos/Gaming/1080P/Gaming_1080P-0ce6.mkv,Gaming_1080P-0ce6,1863162148
/extsd/ugc_dataset/original_videos/Gaming/1080P/Gaming_1080P-6e45.mkv,Gaming_1080P-6e45,1866272588
/extsd/ugc_dataset/original_videos/Gaming/1080P/Gaming_1080P-277c.mkv,Gaming_1080P-277c,1552116801
/extsd/ugc_dataset/original_videos/Gaming/1080P/Gaming_1080P-6530.mkv,Gaming_1080P-6530,1552116816
/extsd/ugc_dataset/original_videos/Gaming/1080P/Gaming_1080P-6dc6.mkv,Gaming_1080P-6dc6,1866272603
